ID,title,subtitle,tags,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,smiles1,type1,Mw1,smiles2,type2,Mw2,smiles3,type3,Mw3,smiles4,type4,Mw4,smiles5,type5,Mw5,smiles6,type6,Mw6
3913.0,lit_tr4875,,1.0,60.0,0.01936,LiAsF6,g-Butyrolactone,Ethylmonoglyme,,,,1/0.655709141596004/0.355329949238579,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=C1CCCO1,Solvent,86.09,CCOCCOCC,Solvent,118.176,,,,,,,,,
3914.0,lit_tr4876,,1.0,80.0,0.02358,LiAsF6,g-Butyrolactone,Ethylmonoglyme,,,,1/0.655709141596004/0.355329949238579,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,O=C1CCCO1,Solvent,86.09,CCOCCOCC,Solvent,118.176,,,,,,,,,
3915.0,lit_tr4877,,1.0,-30.0,0.00036,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3916.0,lit_tr4878,,1.0,-20.0,0.00056,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3917.0,lit_tr4879,,1.0,-10.0,0.00095,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3918.0,lit_tr4880,,1.0,0.0,0.00142,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3919.0,lit_tr4881,,1.0,20.0,0.00285,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3920.0,lit_tr4882,,1.0,40.0,0.00473,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3921.0,lit_tr4883,,1.0,60.0,0.0069,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3922.0,lit_tr4884,,1.0,80.0,0.00932,LiAsF6,Cumene,Sulfolane,Triglyme,,,0.75/0.179299442549297/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,CC(C)C1=CC=CC=C1,Solvent,120.19499999999996,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3923.0,lit_tr4885,,1.0,-30.0,0.00078,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3924.0,lit_tr4886,,1.0,-20.0,0.00128,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3925.0,lit_tr4887,,1.0,-10.0,0.00203,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3926.0,lit_tr4888,,1.0,0.0,0.00294,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3927.0,lit_tr4889,,1.0,20.0,0.00543,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3928.0,lit_tr4890,,1.0,40.0,0.0086,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3929.0,lit_tr4891,,1.0,60.0,0.01202,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3930.0,lit_tr4892,,1.0,80.0,0.01583,LiAsF6,Diglyme,DME,Sulfolane,,,1/0.174591935604084/0.363577165183417/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,COC,Solvent,46.069,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3931.0,lit_tr4893,,1.0,-10.0,0.00339,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3932.0,lit_tr4894,,1.0,0.0,0.00478,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3933.0,lit_tr4895,,1.0,20.0,0.00837,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3934.0,lit_tr4896,,1.0,40.0,0.01263,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3935.0,lit_tr4897,,1.0,60.0,0.01711,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3936.0,lit_tr4898,,1.0,80.0,0.02194,LiAsF6,Diglyme,EC,PC,,,1/0.349183871208169/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3937.0,lit_tr4899,,1.0,-20.0,0.00043,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3938.0,lit_tr4900,,1.0,-10.0,0.00086,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3939.0,lit_tr4901,,1.0,0.0,0.00139,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3940.0,lit_tr4902,,1.0,20.0,0.00304,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3941.0,lit_tr4903,,1.0,40.0,0.00533,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3942.0,lit_tr4904,,1.0,60.0,0.00814,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3943.0,lit_tr4905,,1.0,80.0,0.01134,LiAsF6,Diglyme,Ethyldiglyme,Sulfolane,,,1/0.174591935604084/0.13964241676942/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,CCOCCOCCOCC,Solvent,162.22899999999998,O=S1(CCCC1)=O,Solvent,120.173,,,,,,
3944.0,lit_tr4906,,1.0,0.0,0.00164,LiAsF6,Diglyme,Sulfolane,,,,1/0.349183871208169/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3945.0,lit_tr4907,,1.0,20.0,0.00343,LiAsF6,Diglyme,Sulfolane,,,,1/0.349183871208169/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3946.0,lit_tr4908,,1.0,40.0,0.00585,LiAsF6,Diglyme,Sulfolane,,,,1/0.349183871208169/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3947.0,lit_tr4909,,1.0,60.0,0.00875,LiAsF6,Diglyme,Sulfolane,,,,1/0.349183871208169/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3948.0,lit_tr4910,,1.0,80.0,0.01224,LiAsF6,Diglyme,Sulfolane,,,,1/0.349183871208169/0.524673379379213,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3949.0,lit_tr4911,,1.0,20.0,0.00288,LiAsF6,Diglyme,Sulfolane,,,,1/0.419020645449803/0.41973870350337,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3950.0,lit_tr4912,,1.0,40.0,0.00514,LiAsF6,Diglyme,Sulfolane,,,,1/0.419020645449803/0.41973870350337,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3951.0,lit_tr4913,,1.0,60.0,0.00793,LiAsF6,Diglyme,Sulfolane,,,,1/0.419020645449803/0.41973870350337,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3952.0,lit_tr4914,,1.0,80.0,0.01293,LiAsF6,Diglyme,Sulfolane,,,,1/0.419020645449803/0.41973870350337,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,,,,,,,,,
3953.0,lit_tr4915,,1.0,-40.0,7e-05,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3954.0,lit_tr4916,,1.0,-30.0,0.00017,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3955.0,lit_tr4917,,1.0,-20.0,0.00043,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3956.0,lit_tr4918,,1.0,-10.0,0.0008,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3957.0,lit_tr4919,,1.0,0.0,0.00131,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3958.0,lit_tr4920,,1.0,20.0,0.00294,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3959.0,lit_tr4921,,1.0,40.0,0.00517,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3960.0,lit_tr4922,,1.0,60.0,0.00802,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3961.0,lit_tr4923,,1.0,80.0,0.01116,LiAsF6,Diglyme,Sulfolane,Triglyme,,,1/0.174591935604084/0.524673379379213/0.138164169892835,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COCCOCCOC,Solvent,134.175,O=S1(CCCC1)=O,Solvent,120.173,COCCOCCOCCOC,Electrolyte,178.22799999999998,,,,,,
3962.0,lit_tr4924,,1.0,-20.0,0.00527,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3963.0,lit_tr4925,,1.0,-10.0,0.00723,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3964.0,lit_tr4926,,1.0,0.0,0.0095,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3965.0,lit_tr4927,,1.0,20.0,0.01452,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3966.0,lit_tr4928,,1.0,40.0,0.02064,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3967.0,lit_tr4929,,1.0,60.0,0.02665,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3968.0,lit_tr4930,,1.0,80.0,0.03257,LiAsF6,DME,EC,,,,1/0.727154330366833/0.749488984783102,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,,,,,,,,,
3969.0,lit_tr4931,,1.0,-60.0,0.00028,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3970.0,lit_tr4932,,1.0,-50.0,0.00057,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3971.0,lit_tr4933,,1.0,-40.0,0.00107,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3972.0,lit_tr4934,,1.0,-30.0,0.00335,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3973.0,lit_tr4935,,1.0,-20.0,0.00502,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3974.0,lit_tr4936,,1.0,-10.0,0.00702,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3975.0,lit_tr4937,,1.0,0.0,0.00923,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3976.0,lit_tr4938,,1.0,20.0,0.0144,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3977.0,lit_tr4939,,1.0,40.0,0.01987,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3978.0,lit_tr4940,,1.0,60.0,0.02575,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3979.0,lit_tr4941,,1.0,80.0,0.03144,LiAsF6,DME,EC,PC,,,1/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3980.0,lit_tr4942,,1.0,-30.0,1e-05,LiAsF6,DME,EC,PC,,,4/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3981.0,lit_tr4943,,1.0,-20.0,1e-05,LiAsF6,DME,EC,PC,,,4/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3982.0,lit_tr4944,,1.0,-10.0,0.00022,LiAsF6,DME,EC,PC,,,4/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3983.0,lit_tr4945,,1.0,0.0,0.00063,LiAsF6,DME,EC,PC,,,4/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
3984.0,lit_tr4946,,1.0,20.0,0.00276,LiAsF6,DME,EC,PC,,,4/0.727154330366833/0.374744492391551/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,F[As-](F)(F)(F)(F)F,Li Salt,195.851,COC,Solvent,46.069,O=C1OCCO1,Solvent,88.062,CC1COC(=O)O1,Solvent,102.08899999999998,,,,,,
